ChromosomeName,StartPosition,EndPosition,FileName,NumberOfFilesFoundIn,NumberMatchingBasePairs
chr7,4790303,4790574,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,271
chr7,4888548,4888721,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,173
chr7,4917344,4920552,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,3208
chr7,4925411,4925494,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,83
chr7,4948013,4948307,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,294
chr7,4949052,4949914,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,862
chr7,4954855,4954886,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,31
chr7,4984965,4985136,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,171
chr7,4994727,4995461,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,734
chr7,5055699,5056090,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,391
chr7,5193665,5193799,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,134
chr7,5229401,5229568,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,167
chr7,5298185,5298706,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,521
chr7,5313305,5313381,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,76
chr7,5459349,5460643,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1294
chr7,5464471,5465763,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1292
chr7,5474434,5474842,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,408
chr7,5508996,5509761,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,765
chr7,5542240,5542708,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,468
chr7,5569863,5570182,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,319
chr7,5594546,5595075,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,529
chr7,5632093,5632601,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,508
chr7,5636282,5636912,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,630
chr7,5711998,5712301,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,303
chr7,5749769,5749871,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,102
chr7,5993143,5993539,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,396
chr7,6038102,6038400,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,298
chr7,6204953,6205836,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,883
chr7,6255705,6256324,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,619
chr7,6315517,6315666,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,149
chr7,6420565,6420738,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,173
chr7,6445645,6446192,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,547
chr7,6531509,6532317,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,808
chr7,6542880,6542927,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,47
chr7,6542928,6544261,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1333
chr7,6544967,6545063,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,96
chr7,6667683,6668764,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1081
chr7,6769771,6770027,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,256
chr7,6891556,6891936,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,380
chr7,6909215,6909322,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,107
chr7,6921322,6921542,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,220
chr7,6925016,6925450,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,434
chr7,6925921,6926497,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,576
chr7,6929528,6930393,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,865
chr7,6930637,6931056,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,419
chr7,6931057,6931371,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,314
chr7,6966412,6967191,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,779
chr7,6967192,6967368,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,176
chr7,6967369,6967592,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,223
chr7,7139779,7140419,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,640
chr7,7422368,7422974,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,606
chr7,7649097,7650677,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1580
chr7,7808120,7809517,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1397
chr7,8025922,8026108,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,186
chr7,8350774,8350956,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,182
chr7,8381047,8381537,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,490
chr7,8427949,8428442,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,493
chr7,8604981,8605583,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,602
chr7,8637331,8637539,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,208
chr7,8759042,8759433,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,391
chr7,9167247,9167344,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,97
chr7,9191906,9192018,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,224
chr7,9191906,9192018,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,2,224
chr7,9371587,9372537,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,950
chr7,9926896,9927096,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,200
chr7,9943715,9943949,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,234
chr7,9943950,9944020,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,70
chr7,10000135,10000236,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,101
chr7,10254263,10255165,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,902
chr7,10257352,10257420,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,68
chr7,10736813,10736872,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,59
chr7,10979881,10980397,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,516
chr7,11274455,11274766,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,311
chr7,11388350,11388637,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,287
chr7,11438425,11438731,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,306
chr7,12432665,12434577,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1912
chr7,12869617,12871467,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1850
chr7,12893912,12894033,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,242
chr7,12893912,12894033,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,2,242
chr7,13016731,13017246,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,515
chr7,13322571,13322630,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,59
chr7,15093911,15094767,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,856
chr7,15125840,15125979,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,139
chr7,15135713,15136987,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,2548
chr7,15135713,15136987,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,2,2548
chr7,15350570,15350656,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,86
chr7,15596761,15597026,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,265
chr7,16383970,16384098,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,128
chr7,16812399,16812898,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,499
chr7,16926453,16927203,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,750
chr7,16962757,16963362,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,605
chr7,17126993,17127951,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,958
chr7,17228071,17228271,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,200
chr7,17354072,17354249,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,177
chr7,17394770,17395792,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1022
chr7,17423542,17423715,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,173
chr7,17507150,17507694,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,544
chr7,17588717,17588734,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,17
chr7,17644742,17645034,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,292
chr7,17786867,17787791,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,924
chr7,18172230,18174022,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1792
chr7,18298832,18299012,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,180
chr7,18420775,18421109,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,334
chr7,18702495,18703232,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,737
chr7,18722384,18722484,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,100
chr7,19083776,19083955,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,179
chr7,19113441,19113597,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,156
chr7,19156545,19158445,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1900
chr7,19859400,19859567,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,167
chr7,19963618,19963792,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,174
chr7,19977450,19977738,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,288
chr7,20130144,20130213,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,69
chr7,20163181,20163353,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,172
chr7,20266358,20266532,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,174
chr7,20469186,20469257,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,71
chr7,20472312,20472539,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,227
chr7,20863887,20863979,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,92
chr7,20870041,20870305,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,264
chr7,21047372,21048547,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1175
chr7,21146800,21146838,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,38
chr7,21199734,21199919,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,185
chr7,21264810,21265106,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,296
chr7,21316251,21316490,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,239
chr7,21319920,21320154,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,234
chr7,21362732,21363201,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,469
chr7,21467235,21468174,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,939
chr7,21496520,21498041,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1521
chr7,21515845,21516348,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,503
chr7,21540936,21541704,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,768
chr7,21810637,21811085,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,448
chr7,21852185,21854191,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,2006
chr7,21883824,21884321,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,497
chr7,22164408,22165269,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,861
chr7,22179205,22179509,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,304
chr7,22269355,22270458,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1103
chr7,22697822,22698312,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,490
chr7,23024027,23025305,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1278
chr7,23199094,23199215,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,121
chr7,23354792,23354966,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,174
chr7,23372194,23372504,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,310
chr7,23443520,23443713,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,193
chr7,23513552,23514966,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1414
chr7,23524583,23524716,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,133
chr7,23637543,23637784,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,241
chr7,23678579,23678875,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,296
chr7,23692613,23693715,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1102
chr7,23719953,23720423,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,470
chr7,24084637,24085189,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,552
chr7,24675529,24675608,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,79
chr7,25281844,25281895,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,51
chr7,25509278,25509538,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,260
chr7,25560994,25561393,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,399
chr7,25892158,25892612,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,454
chr7,25897178,25897537,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,359
chr7,25989047,25992199,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,3152
chr7,26146086,26146428,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,342
chr7,26148148,26148185,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,37
chr7,26168406,26168612,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,206
chr7,26203032,26203206,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,174
chr7,26338881,26339043,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,162
chr7,26683212,26683414,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,404
chr7,26683212,26683414,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,404
chr7,26780782,26781076,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,294
chr7,26793936,26794131,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,195
chr7,26848985,26849352,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,367
chr7,26863526,26864459,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,933
chr7,26970969,26971517,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,548
chr7,27007941,27008133,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,192
chr7,27020586,27021260,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,674
chr7,27233463,27234244,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,781
chr7,27343035,27343209,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,174
chr7,27361191,27362051,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,860
chr7,27622274,27622923,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,649
chr7,27628013,27628052,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,39
chr7,27657025,27657266,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,241
chr7,27657267,27657416,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,149
chr7,27708542,27708934,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,392
chr7,27807187,27807243,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,56
chr7,27995999,27996539,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,540
chr7,28041516,28041992,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,476
chr7,28085433,28086430,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,997
chr7,28282701,28283051,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,350
chr7,28286530,28287514,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,984
chr7,28736151,28736918,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,767
chr7,28839528,28841481,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1953
chr7,29066307,29067177,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,870
chr7,29137690,29138361,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,671
chr7,29279687,29280717,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1030
chr7,29296428,29296444,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,16
chr7,29428305,29428854,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,549
chr7,29437329,29437999,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,670
chr7,29580177,29580400,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,223
chr7,29803419,29805770,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,2351
chr7,29845410,29845653,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,243
chr7,29927084,29927730,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,646
chr7,29993728,29993791,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,63
chr7,30185551,30186184,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,633
chr7,30200806,30201145,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,339
chr7,30324593,30325038,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,890
chr7,30324593,30325038,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,890
chr7,30326472,30326821,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,349
chr7,30437794,30438042,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,248
chr7,30690678,30690743,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,65
chr7,30726460,30727234,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,774
chr7,30757581,30757754,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,173
chr7,30880879,30881824,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,945
chr7,31198991,31200053,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1062
chr7,31215129,31215195,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,66
chr7,31646897,31647620,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,723
chr7,31776631,31777193,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,562
chr7,31840599,31840843,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,244
chr7,32060800,32061419,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,619
chr7,32103618,32105678,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,2060
chr7,32117810,32117958,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,148
chr7,32200375,32200970,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,595
chr7,32245655,32246215,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,560
chr7,32254813,32254875,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,62
chr7,32310315,32310365,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,50
chr7,32398689,32399266,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,577
chr7,32426512,32426816,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,304
chr7,32528577,32528933,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,356
chr7,32541421,32541753,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,332
chr7,32748986,32749405,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,419
chr7,32889856,32890194,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,338
chr7,32913124,32913699,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,575
chr7,32929166,32929228,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,62
chr7,32957251,32957595,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,344
chr7,32996858,32997297,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,439
chr7,33036924,33037068,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,144
chr7,33147102,33149167,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,2065
chr7,33761828,33762005,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,177
chr7,34145157,34145456,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,299
chr7,34580304,34580591,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,287
chr7,34611437,34611479,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,42
chr7,34624223,34624262,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,39
chr7,35034904,35036375,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1471
chr7,35081972,35082460,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,488
chr7,35306226,35306328,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,102
chr7,35610995,35611124,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,129
chr7,35704253,35704712,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,459
chr7,35734857,35734935,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,78
chr7,35805434,35806513,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1079
chr7,35978249,35978384,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,135
chr7,36010978,36011380,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,402
chr7,36198718,36198812,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,94
chr7,36309127,36309282,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,310
chr7,36309127,36309282,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,310
chr7,36379111,36379512,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,401
chr7,36453378,36453555,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,177
chr7,36483677,36483820,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,143
chr7,36492633,36492913,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,280
chr7,36806259,36806368,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,109
chr7,36821090,36822053,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,963
chr7,37290192,37291182,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,990
chr7,37390996,37392452,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1456
chr7,37403050,37403400,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,350
chr7,37502302,37502638,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,336
chr7,37888121,37888591,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,470
chr7,37958778,37958988,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,210
chr7,38116661,38117456,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,795
chr7,38125748,38126056,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,308
chr7,38224781,38225526,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,745
chr7,38432419,38432437,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,18
chr7,38670448,38672666,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,2218
chr7,38848863,38850242,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1379
chr7,39010449,39011245,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,796
chr7,39536238,39536429,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,191
chr7,39587210,39587843,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,633
chr7,39755956,39756199,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,243
chr7,39758117,39758298,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,181
chr7,39880151,39880678,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,527
chr7,39916219,39917441,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1222
chr7,39942944,39943117,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,173
chr7,39988627,39990186,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1559
chr7,40146977,40147234,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,257
chr7,40259140,40259442,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,302
chr7,40461582,40461638,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,56
chr7,40461639,40462605,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,966
chr7,40544337,40544881,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,544
chr7,40614604,40614765,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,161
chr7,40808235,40809240,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1005
chr7,40937209,40938100,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,891
chr7,41111760,41113007,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,2494
chr7,41111760,41113007,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,2494
chr7,41383533,41383983,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,450
chr7,41502737,41503182,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,445
chr7,41659126,41659173,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,47
chr7,41704135,41705635,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1500
chr7,41813458,41814167,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,709
chr7,41829540,41830229,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,689
chr7,41935111,41935436,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,325
chr7,41944969,41945266,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,297
chr7,42132931,42133979,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1048
chr7,42332613,42333670,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1057
chr7,42471740,42471829,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,89
